price,event_date,product_content_id,sold_count,visit_count,favored_count,basket_count,category_sold,category_brand_sold,category_visits,ty_visits,category_basket,category_favored
229,23/08/2020,7061886,36,0,0,120,137,0,457,1,0,2090
44.99,23/08/2020,31515569,213,0,0,1410,394,0,4041,1,0,21238
,23/08/2020,32737302,0,0,0,0,226,0,1409,1,0,8792
120.625,23/08/2020,32939029,36,0,0,136,560,0,625,1,0,2425
,23/08/2020,48740784,0,0,0,0,24,0,1402,1,0,8395
,23/08/2020,73318567,0,0,0,0,226,0,1409,1,0,8792
72.1084375,22/08/2020,85004,32,0,0,165,181,0,2565,1,0,15291
66.40689655,22/08/2020,4066298,232,0,0,514,721,0,1422,1,0,3801
130.0015317,22/08/2020,6676673,457,0,0,1843,692,0,3474,1,0,16938
229,22/08/2020,7061886,23,0,0,105,114,0,436,1,0,1831
44.99,22/08/2020,31515569,315,0,0,1971,458,0,4405,1,0,23732
,22/08/2020,32737302,0,0,0,0,160,0,1420,1,0,8900
119.3,22/08/2020,32939029,45,0,0,200,629,0,752,1,0,3076
,22/08/2020,48740784,0,0,0,0,23,0,1256,1,0,8060
,22/08/2020,73318567,0,0,0,0,160,0,1420,1,0,8900
73.18,21/08/2020,85004,63,0,0,185,293,0,4490,1,0,22850
63.99646799,21/08/2020,4066298,453,0,0,951,1541,0,2656,1,0,6403
131.0793037,21/08/2020,6676673,517,0,0,2830,923,0,4692,1,0,24493
229,21/08/2020,7061886,26,0,0,99,142,0,558,1,0,2191
44.99,21/08/2020,31515569,1144,0,0,4947,1521,0,7784,1,0,33951
,21/08/2020,32737302,0,0,0,0,242,0,2372,1,0,11798
119.4,21/08/2020,32939029,44,0,0,210,1218,0,1507,1,0,5569
,21/08/2020,48740784,0,0,0,0,17,0,1865,1,0,8982
,21/08/2020,73318567,0,0,0,0,242,0,2372,1,0,11798
72.26622754,20/08/2020,85004,167,0,0,529,728,0,8063,1,0,33286
64.02767429,20/08/2020,4066298,1879,0,0,3808,7639,0,9901,1,0,20367
131.291358,20/08/2020,6676673,648,0,0,2242,988,0,5550,1,0,20934
229,20/08/2020,7061886,54,0,0,122,309,0,1032,1,0,3152
45.03262671,20/08/2020,31515569,2749,0,0,7834,3784,0,15914,1,0,56227
,20/08/2020,32737302,0,0,0,0,478,0,4117,1,0,16588
117.4660909,20/08/2020,32939029,110,0,0,422,2986,0,3412,1,0,10702
,20/08/2020,48740784,0,0,0,0,15,0,2608,1,0,10816
,20/08/2020,73318567,0,0,0,0,478,0,4117,1,0,16588
72.95158416,19/08/2020,85004,101,0,0,407,659,0,8332,1,0,42522
64.03826834,19/08/2020,4066298,1513,0,0,3223,8167,0,10246,1,0,22877
130.1521437,19/08/2020,6676673,863,0,0,3143,1178,0,5240,1,0,20707
229,19/08/2020,7061886,43,0,0,148,322,0,1028,1,0,3491
44.99,19/08/2020,31515569,2149,0,0,8055,2902,0,12285,1,0,50196
,19/08/2020,32737302,0,0,0,0,365,0,3612,1,0,15882
119.2892754,19/08/2020,32939029,69,0,0,274,1770,0,2123,1,0,7034
,19/08/2020,48740784,0,0,0,0,15,0,2455,1,0,11202
,19/08/2020,73318567,0,0,0,0,365,0,3612,1,0,15882
73.50989011,18/08/2020,85004,91,0,0,377,631,0,8807,1,0,44141
64.0864412,18/08/2020,4066298,1301,0,0,3126,4888,0,7082,1,0,18101
132.7080415,18/08/2020,6676673,771,0,0,2612,1094,0,5054,1,0,19570
227.9565217,18/08/2020,7061886,46,0,0,193,284,0,1059,1,0,4252
45.00096827,18/08/2020,31515569,2179,0,0,8742,3063,0,12467,1,0,55376
,18/08/2020,32737302,0,0,0,0,457,0,4679,1,0,22859
119.3263492,18/08/2020,32939029,126,0,0,525,1799,0,2348,1,0,9485
,18/08/2020,48740784,0,0,0,0,26,0,2701,1,0,13899
,18/08/2020,73318567,0,0,0,0,457,0,4679,1,0,22859
68.60693548,17/08/2020,85004,62,0,0,264,283,0,3855,1,0,22376
66.125842,17/08/2020,4066298,481,0,0,1313,1603,0,2800,1,0,8265
137.5607073,17/08/2020,6676673,509,0,0,1655,699,0,3606,1,0,14269
231.9302326,17/08/2020,7061886,43,0,0,128,178,0,577,1,0,2203
44.99,17/08/2020,31515569,684,0,0,3567,1005,0,6154,1,0,32285
,17/08/2020,32737302,0,0,0,0,308,0,3055,1,0,19066
121.0962963,17/08/2020,32939029,54,0,0,262,1118,0,1351,1,0,5757
,17/08/2020,48740784,0,0,0,0,11,0,1727,1,0,9375
,17/08/2020,73318567,0,0,0,0,308,0,3055,1,0,19066
73.65382353,16/08/2020,85004,34,0,0,96,143,0,2249,1,0,11653
68.01767442,16/08/2020,4066298,258,0,0,576,934,0,1655,1,0,5155
134.9662614,16/08/2020,6676673,329,0,0,1272,444,0,2788,1,0,11081
235,16/08/2020,7061886,30,0,0,75,147,0,409,1,0,1694
44.99,16/08/2020,31515569,207,0,0,998,315,0,3690,1,0,18575
,16/08/2020,32737302,0,0,0,0,264,0,2909,1,0,17295
122.1307692,16/08/2020,32939029,39,0,0,200,835,0,923,1,0,3936
,16/08/2020,48740784,0,0,0,0,14,0,966,1,0,6266
,16/08/2020,73318567,0,0,0,0,264,0,2909,1,0,17295
73.63315789,15/08/2020,85004,38,0,0,91,168,0,2336,1,0,11265
67.96469799,15/08/2020,4066298,298,0,0,487,980,0,1765,1,0,4247
134.7345269,15/08/2020,6676673,391,0,0,1225,540,0,2859,1,0,10920
238.6,15/08/2020,7061886,10,0,0,59,139,0,423,1,0,1539
44.99,15/08/2020,31515569,190,0,0,913,351,0,4038,1,0,18992
,15/08/2020,32737302,0,0,0,0,244,0,2877,1,0,16401
134.61,15/08/2020,32939029,10,0,0,63,625,0,695,1,0,3023
,15/08/2020,48740784,0,0,0,0,11,0,1112,1,0,6229
,15/08/2020,73318567,0,0,0,0,244,0,2877,1,0,16401
73.03410256,14/08/2020,85004,39,0,0,130,175,0,2285,1,0,11259
67.90175719,14/08/2020,4066298,313,0,0,586,983,0,1771,1,0,4106
134.6563099,14/08/2020,6676673,355,0,0,1244,509,0,2977,1,0,11258
239,14/08/2020,7061886,15,0,0,58,107,0,371,1,0,1424
44.99,14/08/2020,31515569,211,0,0,885,360,0,3616,1,0,17525
,14/08/2020,32737302,0,0,0,1,271,0,2840,1,0,16061
134.9,14/08/2020,32939029,8,0,0,50,593,0,648,1,0,2708
,14/08/2020,48740784,0,0,0,0,9,0,1003,1,0,5978
,14/08/2020,73318567,0,0,0,0,271,0,2840,1,0,16061
71.59,13/08/2020,85004,51,0,0,161,174,0,2692,1,0,15150
67.94937322,13/08/2020,4066298,351,0,0,618,1258,0,2141,1,0,4865
136.3332258,13/08/2020,6676673,403,0,0,1491,566,0,3088,1,0,11868
239,13/08/2020,7061886,23,0,0,60,116,0,359,1,0,1399
44.99,13/08/2020,31515569,218,0,0,869,348,0,3534,1,0,16874
,13/08/2020,32737302,0,0,0,0,342,0,2771,1,0,15570
134.2875,13/08/2020,32939029,8,0,0,43,425,0,470,1,0,1467
,13/08/2020,48740784,0,0,0,0,11,0,754,1,0,4384
,13/08/2020,73318567,0,0,0,0,342,0,2771,1,0,15570
73.35257143,12/08/2020,85004,35,0,0,139,146,0,3107,1,0,17307
67.59998081,12/08/2020,4066298,521,0,0,837,3082,0,3905,1,0,6814
133.3820619,12/08/2020,6676673,485,0,0,1587,656,0,2995,1,0,11231
239,12/08/2020,7061886,21,0,0,56,109,0,397,1,0,1426
44.99,12/08/2020,31515569,224,0,0,973,392,0,3706,1,0,16360
,12/08/2020,32737302,0,0,0,0,416,0,2296,1,0,13023
134.9,12/08/2020,32939029,11,0,0,38,472,0,518,1,0,1555
,12/08/2020,48740784,0,0,0,0,8,0,861,1,0,4798
,12/08/2020,73318567,0,0,0,0,416,0,2296,1,0,13023
75.12931034,11/08/2020,85004,29,0,0,102,217,0,2723,1,0,13341
66.61570629,11/08/2020,4066298,715,0,0,1298,3007,0,3817,1,0,6969
134.5164634,11/08/2020,6676673,492,0,0,1554,699,0,3240,1,0,11421
239,11/08/2020,7061886,14,0,0,48,140,0,439,1,0,1432
45.48405974,11/08/2020,31515569,278,0,0,1401,423,0,3973,1,0,17942
,11/08/2020,32737302,0,0,0,0,499,0,2154,1,0,11240
134.2307692,11/08/2020,32939029,13,0,0,31,480,0,527,1,0,1416
,11/08/2020,48740784,0,0,0,0,9,0,802,1,0,4875
,11/08/2020,73318567,0,0,0,0,499,0,2154,1,0,11240
75.115,10/08/2020,85004,42,0,0,105,244,0,3145,1,0,13481
66.76748438,10/08/2020,4066298,640,0,0,1110,2259,0,3154,1,0,6161
134.2985981,10/08/2020,6676673,428,0,0,1452,653,0,3719,1,0,12521
239,10/08/2020,7061886,21,0,0,60,155,0,462,1,0,1704
45.34931597,10/08/2020,31515569,226,0,0,1118,381,0,4009,1,0,17968
,10/08/2020,32737302,0,0,0,0,526,0,2037,1,0,9391
133.82,10/08/2020,32939029,15,0,0,55,505,0,565,1,0,1692
,10/08/2020,48740784,0,0,0,0,6,0,980,1,0,5129
,10/08/2020,73318567,0,0,0,0,526,0,2037,1,0,9391
75.48291667,09/08/2020,85004,24,0,0,97,208,0,2575,1,0,12002
67.35059016,09/08/2020,4066298,305,0,0,543,1021,0,1733,1,0,3805
134,09/08/2020,6676673,349,0,0,1161,512,0,2885,1,0,10480
239.7142857,09/08/2020,7061886,14,0,0,68,127,0,481,1,0,1758
44.99,09/08/2020,31515569,197,0,0,874,290,0,3914,1,0,18054
,09/08/2020,32737302,0,0,0,0,384,0,1696,1,0,9170
134.7333333,09/08/2020,32939029,12,0,0,51,455,0,492,1,0,1631
,09/08/2020,48740784,0,0,0,0,4,0,784,1,0,4389
,09/08/2020,73318567,0,0,0,0,384,0,1696,1,0,9170
74.0962963,08/08/2020,85004,27,0,0,112,199,0,2692,1,0,12740
67.97,08/08/2020,4066298,295,0,0,555,1168,0,1857,1,0,4116
131.6132813,08/08/2020,6676673,384,0,0,1173,528,0,2994,1,0,10809
239,08/08/2020,7061886,21,0,0,64,148,0,442,1,0,1620
44.99,08/08/2020,31515569,182,0,0,832,291,0,3651,1,0,17288
,08/08/2020,32737302,0,0,0,0,475,0,1642,1,0,8230
135.2153846,08/08/2020,32939029,13,0,0,52,520,0,556,1,0,1774
,08/08/2020,48740784,0,0,0,0,2,0,815,1,0,4395
,08/08/2020,73318567,0,0,0,0,475,0,1642,1,0,8230
73.48128205,07/08/2020,85004,39,0,0,141,248,0,2805,1,0,13058
68.68089701,07/08/2020,4066298,301,0,0,569,819,0,1587,1,0,3461
133.0300481,07/08/2020,6676673,416,0,0,1234,616,0,3130,1,0,10889
239,07/08/2020,7061886,9,0,0,46,126,0,425,1,0,1679
44.99,07/08/2020,31515569,208,0,0,1034,332,0,3822,1,0,17423
,07/08/2020,32737302,0,0,0,0,562,0,1596,1,0,7564
133.45,07/08/2020,32939029,8,0,0,38,498,0,539,1,0,1738
,07/08/2020,48740784,0,0,0,0,2,0,813,1,0,4637
,07/08/2020,73318567,0,0,0,0,562,0,1596,1,0,7564
74.90731707,06/08/2020,85004,41,0,0,124,258,0,3140,1,0,14162
68.64513089,06/08/2020,4066298,382,0,0,733,1169,0,2037,1,0,4638
134.5312057,06/08/2020,6676673,423,0,0,1297,695,0,3530,1,0,12029
239,06/08/2020,7061886,27,0,0,70,179,0,515,1,0,1634
44.99,06/08/2020,31515569,369,0,0,1152,782,0,4556,1,0,20169
,06/08/2020,32737302,0,0,0,0,864,0,1597,1,0,7733
133.7916667,06/08/2020,32939029,12,0,0,55,582,0,639,1,0,1999
,06/08/2020,48740784,0,0,0,0,4,0,848,1,0,4265
,06/08/2020,73318567,0,0,0,0,864,0,1597,1,0,7733
74.71131579,05/08/2020,85004,38,0,0,139,263,0,3375,1,0,16453
64.61347458,05/08/2020,4066298,590,0,0,1085,1445,0,2263,1,0,5214
135.6,05/08/2020,6676673,502,0,0,1479,749,0,3695,1,0,12347
239,05/08/2020,7061886,24,0,0,76,142,0,492,1,0,1697
44.99,05/08/2020,31515569,320,0,0,1538,654,0,4326,1,0,21532
,05/08/2020,32737302,0,0,0,0,918,0,1667,1,0,8060
134.9,05/08/2020,32939029,8,0,0,52,626,0,667,1,0,1942
,05/08/2020,48740784,0,0,0,0,2,0,995,1,0,4678
,05/08/2020,73318567,0,0,0,0,918,0,1667,1,0,8060
75.07131579,04/08/2020,85004,38,0,0,161,265,0,3179,1,0,16470
66.56652661,04/08/2020,4066298,357,0,0,618,827,0,1697,1,0,4121
139.3055422,04/08/2020,6676673,415,0,0,1355,690,0,3753,1,0,12342
239,04/08/2020,7061886,22,0,0,68,123,0,463,1,0,1667
45.07138694,04/08/2020,31515569,248,0,0,975,380,0,3405,1,0,15906
,04/08/2020,32737302,0,0,0,0,698,0,1432,1,0,6679
134.9,04/08/2020,32939029,16,0,0,62,733,0,782,1,0,2369
,04/08/2020,48740784,0,0,0,0,1,0,719,1,0,3853
,04/08/2020,73318567,0,0,0,0,698,0,1432,1,0,6679
73.29863636,03/08/2020,85004,44,0,0,164,252,0,2836,1,0,13024
68.43725191,03/08/2020,4066298,262,0,0,503,810,0,1528,1,0,3498
140.9852547,03/08/2020,6676673,373,0,0,1411,609,0,3289,1,0,12645
239,03/08/2020,7061886,12,0,0,49,116,0,388,1,0,1495
44.99,03/08/2020,31515569,216,0,0,1016,417,0,3356,1,0,15596
,03/08/2020,32737302,0,0,0,0,645,0,1417,1,0,7223
135.7588235,03/08/2020,32939029,17,0,0,58,807,0,857,1,0,2659
,03/08/2020,48740784,0,0,0,0,2,0,641,1,0,3626
,03/08/2020,73318567,0,0,0,0,645,0,1417,1,0,7223
71.28193548,02/08/2020,85004,31,0,0,122,201,0,2270,1,0,11469
68.54391026,02/08/2020,4066298,156,0,0,359,500,0,1037,1,0,2724
146.0815827,02/08/2020,6676673,278,0,0,1022,475,0,2962,1,0,11710
239,02/08/2020,7061886,16,0,0,50,93,0,277,1,0,1141
44.99,02/08/2020,31515569,209,0,0,902,370,0,2831,1,0,13849
,02/08/2020,32737302,0,0,0,0,576,0,1326,1,0,7515
134.9,02/08/2020,32939029,7,0,0,31,659,0,694,1,0,2366
,02/08/2020,48740784,0,0,0,0,1,0,529,1,0,3217
,02/08/2020,73318567,0,0,0,0,576,0,1326,1,0,7515
73.0995,01/08/2020,85004,20,0,0,128,193,0,1999,1,0,9629
68.60254237,01/08/2020,4066298,118,0,0,277,323,0,753,1,0,2025
138.272434,01/08/2020,6676673,341,0,0,1425,486,0,2680,1,0,11197
239,01/08/2020,7061886,4,0,0,40,74,0,240,1,0,992
45.13427219,01/08/2020,31515569,169,0,0,830,327,0,2562,1,0,12385
,01/08/2020,32737302,0,0,0,0,538,0,2449,1,0,13307
132.4075,01/08/2020,32939029,12,0,0,80,548,0,585,1,0,2212
,01/08/2020,48740784,0,0,0,0,0,0,455,1,0,2756
,01/08/2020,73318567,0,0,0,0,538,0,2449,1,0,13307
74.56391304,31/07/2020,85004,23,0,0,132,167,0,1776,1,0,9177
69.11935065,31/07/2020,4066298,77,0,0,196,234,0,647,1,0,1807
131.5338753,31/07/2020,6676673,369,0,0,1349,497,0,2245,1,0,9675
239,31/07/2020,7061886,7,0,0,40,67,0,222,1,0,923
44.99,31/07/2020,31515569,181,0,0,848,297,0,2421,1,0,12806
,31/07/2020,32737302,0,0,0,0,506,0,2504,1,0,13644
129.9,31/07/2020,32939029,8,0,0,59,445,0,480,1,0,1939
,31/07/2020,48740784,0,0,0,0,0,0,367,1,0,2324
,31/07/2020,73318567,0,0,0,0,506,0,2504,1,0,13644
72.40782609,30/07/2020,85004,46,0,0,209,274,0,2274,1,0,12192
68.42253623,30/07/2020,4066298,138,0,0,364,456,0,1020,1,0,2894
134.1151685,30/07/2020,6676673,356,0,0,1574,510,0,2398,1,0,10515
239,30/07/2020,7061886,12,0,0,48,88,0,252,1,0,1137
44.99,30/07/2020,31515569,177,0,0,1082,330,0,2762,1,0,14896
,30/07/2020,32737302,0,0,0,0,628,0,1637,1,0,8166
129.9,30/07/2020,32939029,7,0,0,59,560,0,606,1,0,2325
,30/07/2020,48740784,0,0,0,0,1,0,527,1,0,2823
,30/07/2020,73318567,0,0,0,0,628,0,1637,1,0,8166
75.20875,29/07/2020,85004,16,0,0,70,152,0,2150,1,0,10973
67.88656904,29/07/2020,4066298,239,0,0,627,605,0,1150,1,0,3291
131.5725191,29/07/2020,6676673,393,0,0,1354,528,0,2495,1,0,9762
239,29/07/2020,7061886,15,0,0,47,87,0,263,1,0,1135
44.99,29/07/2020,31515569,151,0,0,815,271,0,2880,1,0,14089
,29/07/2020,32737302,0,0,0,1,670,0,1456,1,0,7450
132.68,29/07/2020,32939029,14,0,0,65,648,0,680,1,0,2476
,29/07/2020,48740784,0,0,0,0,2,0,526,1,0,2804
,29/07/2020,73318567,0,0,0,0,670,0,1456,1,0,7450
74.85,28/07/2020,85004,17,0,0,125,168,0,2356,1,0,12542
67.16849817,28/07/2020,4066298,273,0,0,509,702,0,1233,1,0,3010
130.5606796,28/07/2020,6676673,412,0,0,1558,556,0,2623,1,0,10509
239,28/07/2020,7061886,11,0,0,57,88,0,271,1,0,1060
44.99,28/07/2020,31515569,196,0,0,856,306,0,2986,1,0,14824
,28/07/2020,32737302,0,0,0,0,697,0,1403,1,0,7261
130.67,28/07/2020,32939029,5,0,0,17,433,0,474,1,0,1845
,28/07/2020,48740784,0,0,0,0,0,0,516,1,0,2864
,28/07/2020,73318567,0,0,0,0,697,0,1403,1,0,7261
74.62884615,27/07/2020,85004,26,0,0,90,153,0,2143,1,0,12109
65.19871252,27/07/2020,4066298,567,0,0,1089,1203,0,1799,1,0,4063
131.1681818,27/07/2020,6676673,396,0,0,1489,595,0,2649,1,0,10105
236.8947368,27/07/2020,7061886,19,0,0,74,82,0,290,1,0,1196
44.99,27/07/2020,31515569,175,0,0,827,283,0,3130,1,0,14883
,27/07/2020,32737302,0,0,0,0,781,0,1700,1,0,9114
126.82,27/07/2020,32939029,25,0,0,98,378,0,417,1,0,1372
,27/07/2020,48740784,0,0,0,0,0,0,496,1,0,2875
,27/07/2020,73318567,0,0,0,0,781,0,1700,1,0,9114
74.97722222,26/07/2020,85004,36,0,0,80,212,0,2959,1,0,10520
64.27917995,26/07/2020,4066298,1317,0,0,2332,2185,0,2804,1,0,4882
128.3237323,26/07/2020,6676673,493,0,0,1461,731,0,3202,1,0,9994
229,26/07/2020,7061886,38,0,0,94,137,0,446,1,0,1333
44.99,26/07/2020,31515569,224,0,0,837,505,0,4366,1,0,15167
,26/07/2020,32737302,0,0,0,1,844,0,1900,1,0,7307
129.9,26/07/2020,32939029,19,0,0,67,598,0,627,1,0,1610
,26/07/2020,48740784,0,0,0,0,2,0,611,1,0,2722
,26/07/2020,73318567,0,0,0,0,844,0,1900,1,0,7307
73.34735294,25/07/2020,85004,34,0,0,143,170,0,2961,1,0,12070
64.76921292,25/07/2020,4066298,991,0,0,1357,1954,0,2555,1,0,4467
120.120332,25/07/2020,6676673,723,0,0,1885,941,0,3863,1,0,13028
229.8333333,25/07/2020,7061886,24,0,0,90,120,0,487,1,0,1756
44.99,25/07/2020,31515569,254,0,0,971,558,0,4476,1,0,16864
,25/07/2020,32737302,0,0,0,0,953,0,2151,1,0,8955
132.1021739,25/07/2020,32939029,23,0,0,73,553,0,592,1,0,1533
,25/07/2020,48740784,0,0,0,0,2,0,736,1,0,2907
,25/07/2020,73318567,0,0,0,0,953,0,2151,1,0,8955
73.4916,24/07/2020,85004,25,0,0,127,169,0,2367,1,0,12280
68.17543919,24/07/2020,4066298,296,0,0,722,954,0,1530,1,0,3743
119.1276596,24/07/2020,6676673,658,0,0,2219,871,0,3206,1,0,13467
253.9444444,24/07/2020,7061886,18,0,0,62,85,0,365,1,0,1470
44.99,24/07/2020,31515569,179,0,0,991,306,0,3826,1,0,17852
,24/07/2020,32737302,0,0,0,0,837,0,1961,1,0,10278
127.5127273,24/07/2020,32939029,22,0,0,90,504,0,548,1,0,1814
,24/07/2020,48740784,0,0,0,0,1,0,577,1,0,3104
,24/07/2020,73318567,0,0,0,0,837,0,1961,1,0,10278
75.6,23/07/2020,85004,24,0,0,92,174,0,2354,1,0,11722
69.022,23/07/2020,4066298,235,0,0,519,894,0,1520,1,0,3466
120.4266212,23/07/2020,6676673,586,0,0,1798,801,0,2942,1,0,11855
249,23/07/2020,7061886,13,0,0,45,81,0,341,1,0,1367
44.99,23/07/2020,31515569,199,0,0,874,302,0,3954,1,0,17160
,23/07/2020,32737302,0,0,0,0,1005,0,2071,1,0,10067
137.1533333,23/07/2020,32939029,15,0,0,64,400,0,434,1,0,1444
,23/07/2020,48740784,0,0,0,0,0,0,529,1,0,2822
,23/07/2020,73318567,0,0,0,0,1005,0,2071,1,0,10067
75.6,22/07/2020,85004,25,0,0,99,186,0,2198,1,0,11047
61.90932609,22/07/2020,4066298,460,0,0,944,1205,0,1922,1,0,4421
123.4872865,22/07/2020,6676673,527,0,0,1659,715,0,3014,1,0,11408
249,22/07/2020,7061886,18,0,0,47,83,0,340,1,0,1178
44.99,22/07/2020,31515569,238,0,0,917,365,0,4044,1,0,16795
,22/07/2020,32737302,0,0,0,0,1037,0,2127,1,0,10385
135.7571429,22/07/2020,32939029,14,0,0,90,483,0,518,1,0,1604
,22/07/2020,48740784,0,0,0,0,0,0,582,1,0,3356
,22/07/2020,73318567,0,0,0,0,1037,0,2127,1,0,10385
76.37769231,21/07/2020,85004,26,0,0,78,168,0,2494,1,0,12050
70.91959259,21/07/2020,4066298,270,0,0,511,1047,0,1798,1,0,4185
120.7166139,21/07/2020,6676673,632,0,0,1873,816,0,3193,1,0,12015
256.5,21/07/2020,7061886,8,0,0,36,94,0,375,1,0,1363
44.99,21/07/2020,31515569,244,0,0,986,360,0,4736,1,0,19768
59.99,21/07/2020,32737302,1,0,0,7,1197,0,14389,1,0,61423
137.6728571,21/07/2020,32939029,14,0,0,59,525,0,559,1,0,1563
,21/07/2020,48740784,0,0,0,0,0,0,766,1,0,3820
,21/07/2020,73318567,0,0,0,0,1197,0,14389,1,0,61423
78.952,20/07/2020,85004,25,0,0,89,181,0,2398,1,0,12367
69.53861607,20/07/2020,4066298,224,0,0,530,932,0,1694,1,0,4296
122.6830619,20/07/2020,6676673,614,0,0,1876,833,0,3181,1,0,12048
259,20/07/2020,7061886,8,0,0,30,118,0,411,1,0,1289
44.99,20/07/2020,31515569,239,0,0,998,338,0,3933,1,0,17293
,20/07/2020,32737302,0,0,0,0,1188,0,2769,1,0,15493
136.7625,20/07/2020,32939029,16,0,0,55,466,0,497,1,0,1515
,20/07/2020,48740784,0,0,0,0,0,0,451,1,0,2682
,20/07/2020,73318567,0,0,0,0,1188,0,2769,1,0,15493
76.12789474,19/07/2020,85004,19,0,0,105,164,0,2287,1,0,11698
70.02293814,19/07/2020,4066298,194,0,0,397,686,0,1254,1,0,3495
118.9649682,19/07/2020,6676673,628,0,0,2157,786,0,2698,1,0,11201
259,19/07/2020,7061886,7,0,0,46,104,0,364,1,0,1392
44.99,19/07/2020,31515569,232,0,0,1156,333,0,3635,1,0,16360
,19/07/2020,32737302,0,0,0,0,1097,0,3233,1,0,16617
134.5,19/07/2020,32939029,21,0,0,72,442,0,482,1,0,1511
,19/07/2020,48740784,0,0,0,0,1,0,449,1,0,2756
,19/07/2020,73318567,0,0,0,0,1097,0,3233,1,0,16617
75.87357143,18/07/2020,85004,42,0,0,140,142,0,2037,1,0,10767
70.80353293,18/07/2020,4066298,167,0,0,391,705,0,1359,1,0,4326
113.9345345,18/07/2020,6676673,666,0,0,2446,834,0,2857,1,0,11487
259,18/07/2020,7061886,4,0,0,34,88,0,342,1,0,1189
44.99,18/07/2020,31515569,236,0,0,1592,327,0,3801,1,0,17440
,18/07/2020,32737302,0,0,0,0,955,0,2871,1,0,15111
134.5275,18/07/2020,32939029,8,0,0,45,361,0,389,1,0,1321
,18/07/2020,48740784,0,0,0,0,2,0,480,1,0,3118
,18/07/2020,73318567,0,0,0,0,955,0,2871,1,0,15111
75.55862069,17/07/2020,85004,29,0,0,115,173,0,2631,1,0,13111
73.00896552,17/07/2020,4066298,87,0,0,176,588,0,1445,1,0,4234
118.5066667,17/07/2020,6676673,735,0,0,2164,924,0,3207,1,0,11372
263.4545455,17/07/2020,7061886,11,0,0,40,93,0,342,1,0,1292
44.99,17/07/2020,31515569,220,0,0,1129,310,0,4112,1,0,17009
59.99,17/07/2020,32737302,1,0,0,15,1021,0,3060,1,0,14034
135.94,17/07/2020,32939029,7,0,0,45,514,0,553,1,0,1686
,17/07/2020,48740784,0,0,0,0,0,0,616,1,0,2979
,17/07/2020,73318567,0,0,0,0,1021,0,3060,1,0,14034
75.459375,16/07/2020,85004,32,0,0,122,299,0,3391,1,0,17365
73.33646154,16/07/2020,4066298,195,0,0,360,776,0,1685,1,0,4141
123.0726094,16/07/2020,6676673,617,0,0,1910,907,0,3275,1,0,11963
244.9130435,16/07/2020,7061886,23,0,0,65,109,0,388,1,0,1338
44.99,16/07/2020,31515569,267,0,0,1098,383,0,3937,1,0,16357
,16/07/2020,32737302,0,0,0,1,1004,0,2923,1,0,13759
134.6940909,16/07/2020,32939029,22,0,0,111,596,0,648,1,0,2034
,16/07/2020,48740784,0,0,0,0,1,0,578,1,0,2927
,16/07/2020,73318567,0,0,0,0,1004,0,2923,1,0,13759
75.57272727,15/07/2020,85004,22,0,0,80,203,0,2380,1,0,10468
73.46828221,15/07/2020,4066298,163,0,0,361,600,0,1384,1,0,3296
122.5287846,15/07/2020,6676673,469,0,0,1583,696,0,3022,1,0,11594
225.862069,15/07/2020,7061886,29,0,0,110,128,0,400,1,0,1395
45.05753684,15/07/2020,31515569,247,0,0,1028,357,0,3967,1,0,16733
,15/07/2020,32737302,0,0,0,0,940,0,2751,1,0,13567
135.655,15/07/2020,32939029,18,0,0,71,539,0,573,1,0,1867
,15/07/2020,48740784,0,0,0,0,1,0,620,1,0,3812
,15/07/2020,73318567,0,0,0,0,940,0,2751,1,0,13567
75.49032258,14/07/2020,85004,31,0,0,90,179,0,2202,1,0,10478
73.69582192,14/07/2020,4066298,146,0,0,253,547,0,1135,1,0,2547
120.2080036,14/07/2020,6676673,561,0,0,1734,770,0,2978,1,0,11201
229,14/07/2020,7061886,24,0,0,54,100,0,316,1,0,1271
44.99,14/07/2020,31515569,233,0,0,989,361,0,3565,1,0,14810
,14/07/2020,32737302,0,0,0,0,1143,0,3107,1,0,14195
129.263125,14/07/2020,32939029,16,0,0,87,468,0,488,1,0,1601
,14/07/2020,48740784,0,0,0,0,0,0,617,1,0,3861
,14/07/2020,73318567,0,0,0,0,1143,0,3107,1,0,14195
75.43136364,13/07/2020,85004,22,0,0,104,207,0,2443,1,0,13287
70.17273109,13/07/2020,4066298,238,0,0,462,955,0,1593,1,0,4209
122.5583333,13/07/2020,6676673,480,0,0,1638,708,0,3184,1,0,12301
229,13/07/2020,7061886,27,0,0,86,119,0,413,1,0,1377
44.88126892,13/07/2020,31515569,231,0,0,1109,337,0,3840,1,0,16596
,13/07/2020,32737302,0,0,0,0,1022,0,4066,1,0,22934
130.3073077,13/07/2020,32939029,26,0,0,103,456,0,495,1,0,1515
,13/07/2020,48740784,0,0,0,0,0,0,467,1,0,2824
,13/07/2020,73318567,0,0,0,0,1022,0,4066,1,0,22934
75.91,12/07/2020,85004,19,0,0,99,180,0,2580,1,0,14259
70.08331797,12/07/2020,4066298,217,0,0,428,1178,0,1787,1,0,4213
119,12/07/2020,6676673,531,0,0,1831,795,0,2915,1,0,12065
229,12/07/2020,7061886,23,0,0,88,108,0,375,1,0,1496
45.09992523,12/07/2020,31515569,214,0,0,1153,325,0,3885,1,0,18188
,12/07/2020,32737302,0,0,0,1,1241,0,4890,1,0,29717
