price,event_date,product_content_id,sold_count,visit_count,favored_count,basket_count,category_sold,category_brand_sold,category_visits
,08/12/2020,32737302,0,0,0,0,73,3908,192
135.3660377,08/12/2020,32939029,53,0,463,214,706,4232,744
,08/12/2020,48740784,0,0,0,1,159,139540,10272
,08/12/2020,73318567,0,0,0,0,73,3908,192
71.39241379,07/12/2020,85004,87,0,872,367,466,28122,3150
74.38816176,07/12/2020,4066298,136,0,143,284,905,3080,1911
161.4658757,07/12/2020,6676673,177,0,786,765,627,23184,5252
272.4042553,07/12/2020,7061886,47,0,516,245,148,8802,809
49.99,07/12/2020,31515569,956,0,2003,3052,2110,64392,9443
,07/12/2020,32737302,0,0,0,0,88,3493,195
133.262931,07/12/2020,32939029,116,0,692,379,778,5039,816
,07/12/2020,48740784,0,0,5,1,165,126721,8934
,07/12/2020,73318567,0,0,0,0,88,3493,195
81.065,06/12/2020,85004,40,0,953,272,273,31556,3297
75.02025424,06/12/2020,4066298,118,0,214,334,976,3742,2131
168.2999167,06/12/2020,6676673,120,0,693,584,543,23286,4901
259,06/12/2020,7061886,63,0,455,258,179,9285,853
50.03703313,06/12/2020,31515569,947,0,2076,3184,2117,70327,10835
,06/12/2020,32737302,0,0,0,0,131,4065,279
133.666129,06/12/2020,32939029,217,0,1395,741,994,7355,1049
799.9,06/12/2020,48740784,1,0,7,7,222,143703,8778
,06/12/2020,73318567,0,0,0,0,131,4065,279
80.84791667,05/12/2020,85004,48,0,368,283,266,24006,3030
74.56991525,05/12/2020,4066298,118,0,196,318,875,4077,1978
152.6814894,05/12/2020,6676673,188,0,1031,868,589,22022,4947
259,05/12/2020,7061886,65,0,540,239,196,6764,775
50.03758587,05/12/2020,31515569,936,0,2786,3715,1994,64737,10072
,05/12/2020,32737302,0,0,0,0,150,4414,278
133.9729885,05/12/2020,32939029,174,0,788,587,1004,6527,1038
,05/12/2020,48740784,0,0,4,0,233,155662,9646
,05/12/2020,73318567,0,0,0,0,150,4414,278
73.72380952,04/12/2020,85004,63,0,383,345,287,17201,2447
73.94428571,04/12/2020,4066298,77,0,137,192,631,2892,1538
150.5621005,04/12/2020,6676673,219,0,990,1018,580,21315,4692
259,04/12/2020,7061886,38,0,221,156,141,5073,615
49.99,04/12/2020,31515569,744,0,2288,3391,1608,49973,7452
,04/12/2020,32737302,0,0,1,0,173,4073,266
134.1684615,04/12/2020,32939029,65,0,269,237,659,5288,711
583.32,04/12/2020,48740784,1,0,3,1,191,134223,9215
,04/12/2020,73318567,0,0,0,0,173,4073,266
78.30588235,03/12/2020,85004,34,0,391,197,149,16847,2130
74.34375,03/12/2020,4066298,64,0,117,953,624,4700,1586
155.6929936,03/12/2020,6676673,157,0,1215,878,521,24102,4787
259,03/12/2020,7061886,44,0,397,202,141,5731,618
49.99,03/12/2020,31515569,685,0,1810,3166,1301,46592,6561
,03/12/2020,32737302,0,0,0,0,296,5376,370
134.3282051,03/12/2020,32939029,39,0,209,153,627,7799,664
799.9,03/12/2020,48740784,1,0,2,3,223,135508,8285
,03/12/2020,73318567,0,0,0,0,296,5376,370
76.80357143,02/12/2020,85004,42,0,362,181,159,16755,2229
74.07040404,02/12/2020,4066298,99,0,143,1271,601,3397,1507
147.8238095,02/12/2020,6676673,168,0,854,761,498,18308,4343
259,02/12/2020,7061886,40,0,485,177,115,5241,584
49.99,02/12/2020,31515569,700,0,1506,2788,1384,39084,6663
,02/12/2020,32737302,0,0,0,0,95,2701,184
133.7676471,02/12/2020,32939029,34,0,191,146,656,4276,686
,02/12/2020,48740784,0,0,2,2,205,117227,7985
,02/12/2020,73318567,0,0,0,0,95,2701,184
76.34807692,01/12/2020,85004,52,0,273,192,145,16020,2150
74.31318182,01/12/2020,4066298,110,0,162,1410,627,2769,1567
153.7945455,01/12/2020,6676673,165,0,710,693,500,17852,4450
259,01/12/2020,7061886,40,0,217,173,118,4470,510
49.99,01/12/2020,31515569,635,0,1497,2713,1233,38172,6109
,01/12/2020,32737302,0,0,0,0,44,2613,123
135.35,01/12/2020,32939029,36,0,145,130,512,3441,553
,01/12/2020,48740784,0,0,3,4,182,119227,7879
,01/12/2020,73318567,0,0,0,0,44,2613,123
74.16,30/11/2020,85004,50,0,287,188,144,16563,2414
74.06984375,30/11/2020,4066298,64,0,124,235,623,4135,1588
159.1016949,30/11/2020,6676673,118,0,681,616,385,19131,4056
257.0166667,30/11/2020,7061886,60,0,251,195,156,5692,608
49.99,30/11/2020,31515569,659,0,1752,2991,1246,43270,6355
,30/11/2020,32737302,0,0,1,0,53,2761,119
136.7566667,30/11/2020,32939029,30,0,117,119,576,3989,613
,30/11/2020,48740784,0,0,4,2,207,124033,7253
,30/11/2020,73318567,0,0,0,0,53,2761,119
65.05384615,29/11/2020,85004,104,0,0,349,337,0,3412
67.19373913,29/11/2020,4066298,115,0,0,507,805,0,1760
169.091954,29/11/2020,6676673,87,0,0,589,407,0,4217
248,29/11/2020,7061886,61,0,0,263,152,0,866
46.4772146,29/11/2020,31515569,946,0,0,4512,1740,0,8804
,29/11/2020,32737302,0,0,0,0,55,0,124
136,29/11/2020,32939029,17,0,0,92,845,0,885
,29/11/2020,48740784,0,0,0,1,362,0,10821
,29/11/2020,73318567,0,0,0,0,55,0,124
64.92881944,28/11/2020,85004,144,0,0,544,989,0,7810
60.75007042,28/11/2020,4066298,568,0,0,1195,2738,0,5055
155.0032086,28/11/2020,6676673,187,0,0,1072,812,0,7696
250.9509804,28/11/2020,7061886,102,0,0,318,341,0,1633
39.02843495,28/11/2020,31515569,2805,0,0,10031,5472,0,18814
,28/11/2020,32737302,0,0,0,0,108,0,331
127.1,28/11/2020,32939029,25,0,0,110,2247,0,2334
,28/11/2020,48740784,0,0,0,2,700,0,21187
,28/11/2020,73318567,0,0,0,0,108,0,331
64.94880223,27/11/2020,85004,359,0,0,817,2498,0,18929
60.81019092,27/11/2020,4066298,1519,0,0,2387,7031,0,16575
144.0970507,27/11/2020,6676673,1085,0,0,3701,2573,0,19599
245.9965753,27/11/2020,7061886,292,0,0,640,1003,0,4135
39.88918817,27/11/2020,31515569,5860,0,0,17613,11782,0,42747
,27/11/2020,32737302,0,0,0,0,232,0,687
125.6821918,27/11/2020,32939029,73,0,0,196,5557,0,5692
683.98,27/11/2020,48740784,1,0,0,25,2688,0,66787
,27/11/2020,73318567,0,0,0,0,232,0,687
64.91865306,26/11/2020,85004,245,0,0,623,1778,0,15298
60.85776677,26/11/2020,4066298,1312,0,0,2189,6391,0,14040
144.5620023,26/11/2020,6676673,879,0,0,3237,1890,0,16034
244.7916667,26/11/2020,7061886,192,0,0,555,672,0,3219
40.74972477,26/11/2020,31515569,5294,0,0,17302,10687,0,36302
,26/11/2020,32737302,0,0,0,0,200,0,617
124.9620313,26/11/2020,32939029,64,0,0,202,4145,0,4263
,26/11/2020,48740784,0,0,0,18,2146,0,56477
,26/11/2020,73318567,0,0,0,0,200,0,617
64.9,25/11/2020,85004,292,0,0,542,2356,0,17760
60.770252,25/11/2020,4066298,1746,0,0,2116,8825,0,17342
144.9006108,25/11/2020,6676673,1146,0,0,3195,2218,0,19423
244.4019608,25/11/2020,7061886,306,0,0,647,858,0,4036
48.0033066,25/11/2020,31515569,5275,0,0,11647,11052,0,42891
,25/11/2020,32737302,0,0,0,0,201,0,586
125.7507071,25/11/2020,32939029,99,0,0,196,5139,0,5280
799.9,25/11/2020,48740784,1,0,0,6,1850,0,58852
,25/11/2020,73318567,0,0,0,0,201,0,586
65.86,24/11/2020,85004,125,0,0,519,1044,0,7527
61.44008518,24/11/2020,4066298,587,0,0,1307,3328,0,5832
144.9425982,24/11/2020,6676673,331,0,0,2476,746,0,7634
247.7280702,24/11/2020,7061886,114,0,0,588,335,0,1571
47.99607063,24/11/2020,31515569,1928,0,0,8890,4125,0,20017
,24/11/2020,32737302,0,0,0,0,71,0,264
125.9313158,24/11/2020,32939029,38,0,0,160,1436,0,1498
,24/11/2020,48740784,0,0,0,8,763,0,25661
,24/11/2020,73318567,0,0,0,0,71,0,264
79.9,23/11/2020,85004,21,0,0,197,318,0,2321
74.85321429,23/11/2020,4066298,56,0,0,229,617,0,1511
145.1333333,23/11/2020,6676673,207,0,0,1593,514,0,4642
259,23/11/2020,7061886,46,0,0,308,99,0,665
49.99314199,23/11/2020,31515569,485,0,0,5029,1072,0,7544
,23/11/2020,32737302,0,0,0,0,28,0,121
137.3571429,23/11/2020,32939029,7,0,0,62,477,0,512
,23/11/2020,48740784,0,0,0,17,226,0,9741
,23/11/2020,73318567,0,0,0,0,28,0,121
79.93548387,22/11/2020,85004,31,0,0,187,115,0,1789
73.564,22/11/2020,4066298,70,0,0,246,591,0,1458
145.5390071,22/11/2020,6676673,141,0,0,1168,406,0,4220
260.0487179,22/11/2020,7061886,39,0,0,325,104,0,476
48.55944444,22/11/2020,31515569,360,0,0,3627,924,0,6555
,22/11/2020,32737302,0,0,0,0,27,0,124
137.0375,22/11/2020,32939029,8,0,0,77,497,0,529
583.32,22/11/2020,48740784,1,0,0,13,219,0,7733
,22/11/2020,73318567,0,0,0,0,27,0,124
76.54807692,21/11/2020,85004,26,0,0,170,103,0,1726
72.55,21/11/2020,4066298,75,0,0,287,562,0,1349
145.233125,21/11/2020,6676673,160,0,0,1832,407,0,3336
259,21/11/2020,7061886,33,0,0,335,88,0,468
44.99,21/11/2020,31515569,501,0,0,5203,1169,0,5948
,21/11/2020,32737302,0,0,0,0,20,0,139
136.9,21/11/2020,32939029,8,0,0,79,408,0,436
,21/11/2020,48740784,0,0,0,26,202,0,7309
,21/11/2020,73318567,0,0,0,0,20,0,139
77.33333333,20/11/2020,85004,18,0,0,131,91,0,1779
72.25675676,20/11/2020,4066298,111,0,0,233,730,0,1520
144.4969524,20/11/2020,6676673,210,0,0,1201,490,0,3618
259,20/11/2020,7061886,43,0,0,181,116,0,446
44.99,20/11/2020,31515569,534,0,0,4471,1211,0,7063
,20/11/2020,32737302,0,0,0,0,27,0,121
145.985,20/11/2020,32939029,8,0,0,62,437,0,473
,20/11/2020,48740784,0,0,0,23,200,0,7895
,20/11/2020,73318567,0,0,0,0,27,0,121
80.0628125,19/11/2020,85004,32,0,0,176,131,0,1931
72.72867925,19/11/2020,4066298,106,0,0,265,745,0,1544
140.1576735,19/11/2020,6676673,245,0,0,1211,490,0,3614
259,19/11/2020,7061886,29,0,0,156,84,0,411
44.99,19/11/2020,31515569,610,0,0,4820,1355,0,7715
,19/11/2020,32737302,0,0,0,0,26,0,134
138.5,19/11/2020,32939029,6,0,0,71,419,0,453
,19/11/2020,48740784,0,0,0,5,239,0,8082
,19/11/2020,73318567,0,0,0,0,26,0,134
79.94230769,18/11/2020,85004,26,0,0,154,132,0,1947
73.04904762,18/11/2020,4066298,105,0,0,269,727,0,1549
139.1897015,18/11/2020,6676673,268,0,0,1312,512,0,3432
259,18/11/2020,7061886,26,0,0,117,85,0,428
45.11196891,18/11/2020,31515569,595,0,0,4847,1303,0,6385
,18/11/2020,32737302,0,0,0,0,24,0,120
139.23,18/11/2020,32939029,6,0,0,40,488,0,510
,18/11/2020,48740784,0,0,0,6,224,0,7852
,18/11/2020,73318567,0,0,0,0,24,0,120
80.22258065,17/11/2020,85004,31,0,0,170,129,0,1891
72.84457364,17/11/2020,4066298,129,0,0,222,773,0,1650
133.1100857,17/11/2020,6676673,350,0,0,1333,677,0,3832
259,17/11/2020,7061886,28,0,0,110,88,0,481
44.99,17/11/2020,31515569,411,0,0,2340,877,0,5809
,17/11/2020,32737302,0,0,0,0,24,0,116
137.6215385,17/11/2020,32939029,13,0,0,75,529,0,567
,17/11/2020,48740784,0,0,0,7,257,0,7170
,17/11/2020,73318567,0,0,0,0,24,0,116
79.97166667,16/11/2020,85004,36,0,0,125,155,0,2058
72.67794643,16/11/2020,4066298,112,0,0,268,798,0,1636
135.1137845,16/11/2020,6676673,399,0,0,1377,781,0,4433
259.9756098,16/11/2020,7061886,41,0,0,138,125,0,572
44.99,16/11/2020,31515569,400,0,0,2311,864,0,5980
,16/11/2020,32737302,0,0,0,0,25,0,124
136.9,16/11/2020,32939029,16,0,0,81,638,0,678
,16/11/2020,48740784,0,0,0,3,248,0,7975
,16/11/2020,73318567,0,0,0,0,25,0,124
78.54967742,15/11/2020,85004,31,0,0,145,163,0,2093
72.47712121,15/11/2020,4066298,132,0,0,585,914,0,1879
136.5046759,15/11/2020,6676673,432,0,0,3089,849,0,4852
259,15/11/2020,7061886,42,0,0,234,206,0,741
44.99,15/11/2020,31515569,476,0,0,5295,889,0,8036
,15/11/2020,32737302,0,0,0,0,24,0,154
136.8766667,15/11/2020,32939029,21,0,0,104,753,0,787
,15/11/2020,48740784,0,0,0,5,328,0,11577
,15/11/2020,73318567,0,0,0,0,24,0,154
72.18741379,14/11/2020,85004,58,0,0,239,171,0,2342
65.50837989,14/11/2020,4066298,179,0,0,1016,1070,0,2084
137.1965584,14/11/2020,6676673,462,0,0,4402,897,0,5015
256.5,14/11/2020,7061886,40,0,0,217,163,0,618
44.99,14/11/2020,31515569,540,0,0,7075,930,0,7555
,14/11/2020,32737302,0,0,0,0,33,0,201
131.19,14/11/2020,32939029,35,0,0,193,779,0,821
,14/11/2020,48740784,0,0,0,9,482,0,10958
,14/11/2020,73318567,0,0,0,0,33,0,201
72.75124031,13/11/2020,85004,129,0,0,453,317,0,6084
63.3,13/11/2020,4066298,695,0,0,2066,2681,0,4926
141.4365942,13/11/2020,6676673,552,0,0,3880,1065,0,8207
249,13/11/2020,7061886,72,0,0,290,320,0,1306
44.33328517,13/11/2020,31515569,1054,0,0,10808,1703,0,12203
,13/11/2020,32737302,0,0,0,0,109,0,294
124.8991304,13/11/2020,32939029,69,0,0,275,1951,0,2030
699.98,13/11/2020,48740784,2,0,0,23,1682,0,19193
,13/11/2020,73318567,0,0,0,0,109,0,294
72.07527378,12/11/2020,85004,347,0,0,619,1190,0,14142
63.3251418,12/11/2020,4066298,1622,0,0,2148,6481,0,11055
151.597956,12/11/2020,6676673,636,0,0,2359,1629,0,17508
248.2227468,12/11/2020,7061886,233,0,0,465,896,0,3764
39.00556434,12/11/2020,31515569,6793,0,0,21220,8826,0,35203
,12/11/2020,32737302,0,0,0,0,763,0,1209
123.3172549,12/11/2020,32939029,153,0,0,328,4472,0,4667
799.9,12/11/2020,48740784,1,0,0,17,1797,0,49319
,12/11/2020,73318567,0,0,0,0,763,0,1209
72.08664653,11/11/2020,85004,331,0,0,828,2174,0,15852
63.36341037,11/11/2020,4066298,1947,0,0,3157,8392,0,13947
155.1659529,11/11/2020,6676673,467,0,0,2020,1431,0,17298
247.4483051,11/11/2020,7061886,236,0,0,743,892,0,6128
40.48133312,11/11/2020,31515569,7987,0,0,26491,10479,0,36755
,11/11/2020,32737302,0,0,0,0,680,0,1072
125.3030114,11/11/2020,32939029,176,0,0,495,4908,0,5116
699.98,11/11/2020,48740784,2,0,0,68,1966,0,54648
,11/11/2020,73318567,0,0,0,0,680,0,1072
71.90591146,10/11/2020,85004,384,0,0,1021,1683,0,15120
63.30798845,10/11/2020,4066298,2078,0,0,3504,8003,0,12702
150.2435146,10/11/2020,6676673,478,0,0,2042,1210,0,15593
246.8669951,10/11/2020,7061886,203,0,0,520,666,0,2904
44.99,10/11/2020,31515569,6315,0,0,15752,8605,0,31386
59.99,10/11/2020,32737302,1,0,0,12,400,0,775
125.790678,10/11/2020,32939029,118,0,0,392,3663,0,3827
699.98,10/11/2020,48740784,5,0,0,87,1394,0,48673
,10/11/2020,73318567,0,0,0,0,400,0,775
73.01024609,09/11/2020,85004,447,0,0,882,2902,0,22380
63.35570985,09/11/2020,4066298,4191,0,0,5473,13114,0,22262
142.930646,09/11/2020,6676673,805,0,0,1702,2342,0,21028
249.3883495,09/11/2020,7061886,309,0,0,570,1038,0,4670
44.99,09/11/2020,31515569,10879,0,0,19409,15916,0,48832
,09/11/2020,32737302,0,0,0,0,518,0,1135
121.3395385,09/11/2020,32939029,325,0,0,787,4708,0,4865
699.98,09/11/2020,48740784,14,0,0,86,1572,0,73935
,09/11/2020,73318567,0,0,0,0,518,0,1135
72.51315152,08/11/2020,85004,165,0,0,891,1173,0,7199
64.27730388,08/11/2020,4066298,1313,0,0,5509,3652,0,5464
153.4153846,08/11/2020,6676673,156,0,0,1696,516,0,5585
251.8865979,08/11/2020,7061886,97,0,0,803,265,0,1527
44.99,08/11/2020,31515569,3322,0,0,23973,5597,0,17460
,08/11/2020,32737302,0,0,0,0,280,0,564
120.4288462,08/11/2020,32939029,104,0,0,650,1509,0,1551
736.64,08/11/2020,48740784,10,0,0,139,762,0,30656
,08/11/2020,73318567,0,0,0,0,280,0,564
68.58571429,07/11/2020,85004,35,0,0,252,257,0,1995
70.84154412,07/11/2020,4066298,136,0,0,535,793,0,1365
154.7431193,07/11/2020,6676673,109,0,0,1136,245,0,3731
260.0810811,07/11/2020,7061886,37,0,0,371,93,0,577
44.99,07/11/2020,31515569,948,0,0,8145,1577,0,6595
,07/11/2020,32737302,0,0,0,0,30,0,167
132.9,07/11/2020,32939029,15,0,0,100,329,0,346
827.75,07/11/2020,48740784,6,0,0,30,91,0,9668
,07/11/2020,73318567,0,0,0,0,30,0,167
69.01179487,06/11/2020,85004,39,0,0,307,361,0,2210
70.70718232,06/11/2020,4066298,181,0,0,669,1311,0,2151
157.1192661,06/11/2020,6676673,109,0,0,970,285,0,4704
266.0588235,06/11/2020,7061886,34,0,0,300,104,0,998
44.99,06/11/2020,31515569,1049,0,0,6629,1781,0,6897
,06/11/2020,32737302,0,0,0,0,37,0,167
133.6846154,06/11/2020,32939029,13,0,0,108,399,0,417
833.32,06/11/2020,48740784,3,0,0,33,103,0,10221
,06/11/2020,73318567,0,0,0,0,37,0,167
76.73043478,05/11/2020,85004,23,0,0,154,144,0,1584
70.7447541,05/11/2020,4066298,183,0,0,698,957,0,1745
152.15,05/11/2020,6676673,120,0,0,1118,292,0,3913
259,05/11/2020,7061886,42,0,0,241,109,0,446
44.99,05/11/2020,31515569,1007,0,0,5388,1791,0,6692
,05/11/2020,32737302,0,0,0,0,35,0,146
133.6555556,05/11/2020,32939029,9,0,0,81,366,0,386
833.32,05/11/2020,48740784,3,0,0,13,96,0,9597
,05/11/2020,73318567,0,0,0,0,35,0,146
78.15333333,04/11/2020,85004,18,0,0,130,120,0,1606
70.78491667,04/11/2020,4066298,240,0,0,684,990,0,1845
160.9425287,04/11/2020,6676673,87,0,0,940,213,0,3131
259,04/11/2020,7061886,39,0,0,269,99,0,435
45.04958476,04/11/2020,31515569,900,0,0,5873,1691,0,6424
,04/11/2020,32737302,0,0,0,0,31,0,115
134.2333333,04/11/2020,32939029,12,0,0,74,448,0,469
833.32,04/11/2020,48740784,1,0,0,12,67,0,8207
,04/11/2020,73318567,0,0,0,0,31,0,115
77.87272727,03/11/2020,85004,22,0,0,107,151,0,1699
70.75333333,03/11/2020,4066298,234,0,0,379,1016,0,1846
163.746988,03/11/2020,6676673,83,0,0,505,206,0,2889
260.1054054,03/11/2020,7061886,37,0,0,132,108,0,436
44.99,03/11/2020,31515569,902,0,0,3462,1714,0,6289
,03/11/2020,32737302,0,0,0,0,30,0,127
134.6818182,03/11/2020,32939029,11,0,0,49,479,0,502
,03/11/2020,48740784,0,0,0,16,81,0,7296
,03/11/2020,73318567,0,0,0,0,30,0,127
75.29210526,02/11/2020,85004,38,0,0,139,169,0,1830
71.03709804,02/11/2020,4066298,255,0,0,1147,1096,0,2017
154.8993182,02/11/2020,6676673,132,0,0,704,317,0,3006
259,02/11/2020,7061886,45,0,0,162,115,0,468
45.08494256,02/11/2020,31515569,889,0,0,3906,1715,0,6405
,02/11/2020,32737302,0,0,0,0,20,0,115
134.4636364,02/11/2020,32939029,11,0,0,44,452,0,486
833.32,02/11/2020,48740784,4,0,0,21,58,0,6944
,02/11/2020,73318567,0,0,0,0,20,0,115
80.43470588,01/11/2020,85004,17,0,0,114,132,0,1597
70.73457778,01/11/2020,4066298,225,0,0,427,1026,0,1823
148.7736607,01/11/2020,6676673,112,0,0,590,237,0,2457
259,01/11/2020,7061886,53,0,0,164,117,0,456
44.99,01/11/2020,31515569,852,0,0,3229,1716,0,6351
,01/11/2020,32737302,0,0,0,0,35,0,151
134.7333333,01/11/2020,32939029,12,0,0,44,429,0,460
,01/11/2020,48740784,0,0,0,21,50,0,6288
,01/11/2020,73318567,0,0,0,0,35,0,151
79.9,31/10/2020,85004,15,0,0,86,115,0,1476
70.77496644,31/10/2020,4066298,149,0,0,290,959,0,1660
154.3991589,31/10/2020,6676673,107,0,0,533,239,0,2210
259,31/10/2020,7061886,44,0,0,167,103,0,375
44.99,31/10/2020,31515569,728,0,0,2982,1430,0,5756
,31/10/2020,32737302,0,0,0,0,35,0,183
134.3545455,31/10/2020,32939029,11,0,0,33,350,0,366
833.32,31/10/2020,48740784,5,0,0,21,38,0,5971
,31/10/2020,73318567,0,0,0,0,35,0,183
79.508125,30/10/2020,85004,32,0,0,122,166,0,1628
70.88598802,30/10/2020,4066298,167,0,0,299,844,0,1626
172.2056604,30/10/2020,6676673,53,0,0,827,200,0,2650
266.0588235,30/10/2020,7061886,34,0,0,132,93,0,405
44.99,30/10/2020,31515569,754,0,0,3113,1440,0,5898
,30/10/2020,32737302,0,0,0,0,40,0,169
132.4454545,30/10/2020,32939029,11,0,0,49,344,0,364
833.32,30/10/2020,48740784,1,0,0,20,37,0,5324
,30/10/2020,73318567,0,0,0,0,40,0,169
79.25387097,29/10/2020,85004,31,0,0,141,153,0,1790
70.69112994,29/10/2020,4066298,177,0,0,332,875,0,1700
178.7142857,29/10/2020,6676673,70,0,0,416,185,0,2732
259,29/10/2020,7061886,38,0,0,149,125,0,484
44.99,29/10/2020,31515569,928,0,0,3715,1817,0,7611
,29/10/2020,32737302,0,0,0,0,37,0,227
131.9,29/10/2020,32939029,16,0,0,58,406,0,435
739.982,29/10/2020,48740784,10,0,0,59,112,0,6413
,29/10/2020,73318567,0,0,0,0,37,0,227
79.25173913,28/10/2020,85004,23,0,0,100,162,0,1789
70.73685864,28/10/2020,4066298,191,0,0,387,958,0,1801
178.9722222,28/10/2020,6676673,72,0,0,447,196,0,3002
256.1041667,28/10/2020,7061886,48,0,0,156,104,0,454
44.99,28/10/2020,31515569,961,0,0,3758,1942,0,7522
,28/10/2020,32737302,0,0,0,0,47,0,253
131.9,28/10/2020,32939029,9,0,0,44,391,0,409
699.98,28/10/2020,48740784,52,0,0,247,566,0,6202
,28/10/2020,73318567,0,0,0,0,47,0,253
76.98181818,27/10/2020,85004,33,0,0,111,227,0,2140
70.90284974,27/10/2020,4066298,193,0,0,391,1357,0,2291
173.7782051,27/10/2020,6676673,78,0,0,560,245,0,3379
250.0604167,27/10/2020,7061886,48,0,0,146,119,0,496
44.99,27/10/2020,31515569,1041,0,0,4078,2046,0,7958
,27/10/2020,32737302,0,0,0,0,69,0,232
131.9,27/10/2020,32939029,11,0,0,58,418,0,445
833.32,27/10/2020,48740784,1,0,0,11,25,0,5530
,27/10/2020,73318567,0,0,0,0,69,0,232
76.7,26/10/2020,85004,24,0,0,122,139,0,2193
71.88859551,26/10/2020,4066298,178,0,0,340,2040,0,3028
174.7941748,26/10/2020,6676673,103,0,0,675,277,0,3552
249,26/10/2020,7061886,52,0,0,181,149,0,534
45.01409365,26/10/2020,31515569,1195,0,0,4790,2340,0,7841
,26/10/2020,32737302,0,0,0,0,102,0,267
131.1,26/10/2020,32939029,5,0,0,60,434,0,468
,26/10/2020,48740784,0,0,0,13,24,0,4857
,26/10/2020,73318567,0,0,0,0,102,0,267
76.7,25/10/2020,85004,27,0,0,117,156,0,2074
71.5615625,25/10/2020,4066298,128,0,0,327,619,0,1320
168.7605442,25/10/2020,6676673,147,0,0,870,320,0,3357
249,25/10/2020,7061886,49,0,0,162,128,0,512
44.99,25/10/2020,31515569,1177,0,0,5064,2239,0,7683
,25/10/2020,32737302,0,0,0,0,88,0,230
129.9,25/10/2020,32939029,19,0,0,73,421,0,444
833.32,25/10/2020,48740784,1,0,0,13,23,0,4437
,25/10/2020,73318567,0,0,0,0,88,0,230
76.7,24/10/2020,85004,29,0,0,115,175,0,2066
71.7515625,24/10/2020,4066298,128,0,0,333,667,0,1456
169.2422481,24/10/2020,6676673,129,0,0,767,277,0,3388
249,24/10/2020,7061886,52,0,0,199,135,0,530
44.99,24/10/2020,31515569,1136,0,0,5906,2266,0,7571
,24/10/2020,32737302,0,0,0,0,124,0,297
130.1083333,24/10/2020,32939029,24,0,0,100,454,0,484
702.0066667,24/10/2020,48740784,3,0,0,18,41,0,5500
,24/10/2020,73318567,0,0,0,0,124,0,297
75.77307692,23/10/2020,85004,26,0,0,103,252,0,2193
71.45203593,23/10/2020,4066298,167,0,0,366,729,0,1478
166.6419497,23/10/2020,6676673,159,0,0,776,353,0,3841
249,23/10/2020,7061886,48,0,0,220,127,0,633
44.69322581,23/10/2020,31515569,1705,0,0,6411,2679,0,10252
,23/10/2020,32737302,0,0,0,0,250,0,479
130.4555556,23/10/2020,32939029,9,0,0,67,419,0,444
636.35,23/10/2020,48740784,14,0,0,50,85,0,7137
,23/10/2020,73318567,0,0,0,0,250,0,479
77.23142857,22/10/2020,85004,35,0,0,126,166,0,2274
70.23664865,22/10/2020,4066298,185,0,0,382,867,0,1682
169.9154902,22/10/2020,6676673,153,0,0,864,354,0,4248
249,22/10/2020,7061886,46,0,0,151,156,0,589
43.02891251,22/10/2020,31515569,2005,0,0,6024,3503,0,12753
,22/10/2020,32737302,0,0,0,0,278,0,519
129.9,22/10/2020,32939029,16,0,0,75,514,0,551
636.35,22/10/2020,48740784,12,0,0,36,108,0,9178
,22/10/2020,73318567,0,0,0,0,278,0,519
78.26875,21/10/2020,85004,32,0,0,149,170,0,2651
70.25535545,21/10/2020,4066298,211,0,0,410,1083,0,2050
155.9252857,21/10/2020,6676673,210,0,0,1136,421,0,4598
249,21/10/2020,7061886,63,0,0,186,178,0,646
43.01211071,21/10/2020,31515569,2243,0,0,9019,4120,0,14730
,21/10/2020,32737302,0,0,0,0,455,0,734
132.3,21/10/2020,32939029,8,0,0,58,559,0,596
636.35,21/10/2020,48740784,18,0,0,85,133,0,10815
,21/10/2020,73318567,0,0,0,0,455,0,734
77.04302326,20/10/2020,85004,43,0,0,146,197,0,2850
70.02975207,20/10/2020,4066298,242,0,0,436,979,0,2068
170.7752133,20/10/2020,6676673,211,0,0,1046,418,0,4897
249,20/10/2020,7061886,49,0,0,175,164,0,607
44.14846258,20/10/2020,31515569,1483,0,0,5408,2636,0,10859
,20/10/2020,32737302,0,0,0,0,167,0,344
136.1666667,20/10/2020,32939029,6,0,0,50,560,0,596
636.35,20/10/2020,48740784,7,0,0,32,78,0,8199
,20/10/2020,73318567,0,0,0,0,167,0,344
81.36214286,19/10/2020,85004,28,0,0,116,231,0,2730
70.10866412,19/10/2020,4066298,262,0,0,447,913,0,1934
171.9261475,19/10/2020,6676673,122,0,0,764,447,0,4800
249,19/10/2020,7061886,50,0,0,155,161,0,652
45.01841354,19/10/2020,31515569,1419,0,0,4929,2541,0,9775
,19/10/2020,32737302,0,0,0,0,69,0,240
135.2,19/10/2020,32939029,12,0,0,55,623,0,661
,19/10/2020,48740784,0,0,0,7,55,0,6004
,19/10/2020,73318567,0,0,0,0,69,0,240
79.13369565,18/10/2020,85004,46,0,0,180,254,0,2981
70.09623482,18/10/2020,4066298,247,0,0,551,964,0,1968
150.3121698,18/10/2020,6676673,212,0,0,1049,538,0,4246
249.0322581,18/10/2020,7061886,62,0,0,176,160,0,687
45.07735653,18/10/2020,31515569,1090,0,0,4066,2133,0,8937
,18/10/2020,32737302,0,0,0,0,48,0,240
134.2823529,18/10/2020,32939029,17,0,0,76,661,0,705
,18/10/2020,48740784,0,0,0,9,31,0,4951
